county_fips,county_name,state_name,FINAL,votes_gop,votes_dem,total_votes,EstimatePOP2019
13075,Cook County,Georgia,-0.592646207,4900,2059,7035,"17,270"
13077,Coweta County,Georgia,-0.482866358,51501,24210,76799,"148,509"
13079,Crawford County,Georgia,-0.508061916,4428,1615,6102,"12,404"
13081,Crisp County,Georgia,-0.640085822,4987,2986,8052,"22,372"
13083,Dade County,Georgia,-0.538719285,6066,1261,7434,"16,116"
13085,Dawson County,Georgia,-0.384288341,13393,2486,16075,"26,108"
13087,Decatur County,Georgia,-0.559650053,6758,4780,11627,"26,404"
13089,DeKalb County,Georgia,0.516185366,57993,305197,367359,"759,297"
13091,Dodge County,Georgia,-0.60863868,5839,2170,8064,"20,605"
13093,Dooly County,Georgia,-0.693427931,2159,1911,4105,"13,390"
13095,Dougherty County,Georgia,0.599049525,10446,24540,35266,"87,956"
13097,Douglas County,Georgia,0.530247432,25308,42609,68745,"146,343"
13099,Early County,Georgia,-0.491265947,2719,2437,5184,"10,190"
13101,Echols County,Georgia,-0.640289566,1256,167,1441,"4,006"
13103,Effingham County,Georgia,-0.508149807,23357,7720,31624,"64,296"
13105,Elbert County,Georgia,-0.522194436,6226,2879,9171,"19,194"
13107,Emanuel County,Georgia,-0.58045571,6551,2884,9501,"22,646"
13109,Evans County,Georgia,-0.601370377,2888,1324,4247,"10,654"
13111,Fannin County,Georgia,-0.433901023,12144,2571,14825,"26,188"
13113,Fayette County,Georgia,-0.396002482,36316,31863,69110,"114,421"
13115,Floyd County,Georgia,-0.608986985,27059,10959,38514,"98,498"
13117,Forsyth County,Georgia,-0.470886625,85081,42177,129237,"244,252"
13119,Franklin County,Georgia,-0.538053022,9069,1593,10786,"23,349"
13121,Fulton County,Georgia,0.511433478,136140,377484,519804,"1,063,937"
13123,Gilmer County,Georgia,-0.475596927,13382,2905,16450,"31,369"
13125,Glascock County,Georgia,-0.472904746,1403,155,1566,"2,971"
13127,Glynn County,Georgia,-0.507761572,25616,15879,41984,"85,292"
13129,Gordon County,Georgia,-0.585373428,19405,4384,24033,"57,963"
13131,Grady County,Georgia,-0.566069906,7027,3608,10689,"24,633"
13133,Greene County,Georgia,-0.386051081,7068,4088,11250,"18,324"
13135,Gwinnett County,Georgia,0.559138051,166016,241140,412757,"936,250"
13137,Habersham County,Georgia,-0.549792623,16616,3559,20407,"45,328"
13139,Hall County,Georgia,-0.557701244,64105,25002,90424,"204,441"
13141,Hancock County,Georgia,0.507508573,1159,2985,4165,"8,457"
13143,Haralson County,Georgia,-0.52094522,12331,1792,14272,"29,792"
13145,Harris County,Georgia,-0.431263481,14319,5457,20040,"35,236"
13147,Hart County,Georgia,-0.514329326,9464,3157,12727,"26,205"
13149,Heard County,Georgia,-0.547345467,4516,824,5397,"11,923"
13151,Henry County,Georgia,0.476716078,48187,73276,122742,"234,561"
13153,Houston County,Georgia,-0.52524024,41534,32232,74947,"157,863"
13155,Irwin County,Georgia,-0.557030586,3134,1008,4171,"9,416"
13157,Jackson County,Georgia,-0.483809968,29497,7642,37670,"72,977"
13159,Jasper County,Georgia,-0.462409452,5822,1761,7644,"14,219"
13161,Jeff Davis County,Georgia,-0.617995369,4695,1028,5774,"15,115"
13163,Jefferson County,Georgia,0.501887775,3537,4061,7652,"15,362"
13165,Jenkins County,Georgia,-0.601775012,2161,1266,3455,"8,676"
13167,Johnson County,Georgia,-0.574821114,2850,1222,4100,"9,643"
13169,Jones County,Georgia,-0.479171742,9965,4888,14966,"28,735"
13171,Lamar County,Georgia,-0.525868847,6322,2612,9045,"19,077"
13173,Lanier County,Georgia,-0.656912597,2509,1019,3576,"10,423"
13175,Laurens County,Georgia,-0.522777941,14479,8048,22690,"47,546"
13177,Lee County,Georgia,-0.442718058,12007,4558,16714,"29,992"
13179,Liberty County,Georgia,0.652868886,7944,13051,21326,"61,435"
13181,Lincoln County,Georgia,-0.413836637,3175,1432,4643,"7,921"
13183,Long County,Georgia,-0.710823662,3528,2033,5656,"19,559"
13185,Lowndes County,Georgia,-0.605173501,25691,20117,46355,"117,406"
13187,Lumpkin County,Georgia,-0.538113657,12160,3122,15524,"33,610"
13189,McDuffie County,Georgia,-0.509384384,6169,4168,10456,"21,312"
13191,McIntosh County,Georgia,-0.534010294,4016,2612,6700,"14,378"
13193,Macon County,Georgia,0.639916583,1783,2857,4662,"12,947"
13195,Madison County,Georgia,-0.507797858,11146,3365,14707,"29,880"
13197,Marion County,Georgia,-0.566455318,2275,1311,3624,"8,359"
13199,Meriwether County,Georgia,-0.486134077,6524,4287,10877,"21,167"
13201,Miller County,Georgia,-0.504197272,2066,749,2835,"5,718"
13205,Mitchell County,Georgia,-0.590037964,4935,3995,8963,"21,863"
13207,Monroe County,Georgia,-0.4346218,11060,4384,15592,"27,578"
13209,Montgomery County,Georgia,-0.568033144,2959,976,3962,"9,172"
13211,Morgan County,Georgia,-0.392768209,8228,3355,11705,"19,276"
13213,Murray County,Georgia,-0.616196129,12943,2302,15389,"40,096"
13215,Muscogee County,Georgia,0.588719358,30018,49425,80516,"195,769"
13217,Newton County,Georgia,0.514747995,23867,29781,54224,"111,744"
13219,Oconee County,Georgia,-0.375248262,16594,8160,25165,"40,280"
13221,Oglethorpe County,Georgia,-0.467461826,5591,2435,8126,"15,259"
13223,Paulding County,Georgia,-0.494429853,54460,29658,85273,"168,667"
13225,Peach County,Georgia,-0.544543672,6502,5920,12546,"27,546"
13227,Pickens County,Georgia,-0.474824338,14075,2808,17116,"32,591"
13229,Pierce County,Georgia,-0.535217056,7899,1099,9047,"19,465"
13231,Pike County,Georgia,-0.434922477,9124,1503,10715,"18,962"
13233,Polk County,Georgia,-0.591697369,13589,3658,17399,"42,613"
13235,Pulaski County,Georgia,-0.635539194,2805,1217,4059,"11,137"
13237,Putnam County,Georgia,-0.464035445,8291,3448,11855,"22,119"
13239,Quitman County,Georgia,-0.51892127,604,497,1106,"2,299"
13241,Rabun County,Georgia,-0.440567194,7474,1984,9587,"17,137"
13243,Randolph County,Georgia,0.546473886,1391,1671,3074,"6,778"
13245,Richmond County,Georgia,0.572462695,26707,58776,86584,"202,518"
13247,Rockdale County,Georgia,0.509142316,12990,31199,44617,"90,896"
13249,Schley County,Georgia,-0.567243675,1800,462,2275,"5,257"
13251,Screven County,Georgia,-0.524488042,3915,2661,6641,"13,966"
13253,Seminole County,Georgia,-0.520766378,2607,1251,3877,"8,090"
13255,Spalding County,Georgia,-0.547831432,18057,11784,30161,"66,703"
13257,Stephens County,Georgia,-0.541562199,9368,2385,11885,"25,925"
13259,Stewart County,Georgia,0.699441172,801,1182,1990,"6,621"
13261,Sumter County,Georgia,0.588470397,5732,6318,12150,"29,524"
13263,Talbot County,Georgia,0.431961259,1390,2113,3519,"6,195"
13265,Taliaferro County,Georgia,0.396226415,360,561,928,"1,537"
13267,Tattnall County,Georgia,-0.676698568,6048,2059,8175,"25,286"
13269,Taylor County,Georgia,-0.521321696,2418,1387,3839,"8,020"
13271,Telfair County,Georgia,-0.727427491,2822,1480,4323,"15,860"
13273,Terrell County,Georgia,0.482241238,2004,2376,4417,"8,531"
13275,Thomas County,Georgia,-0.508380014,12954,8708,21853,"44,451"
13277,Tift County,Georgia,-0.599350458,10784,5322,16284,"40,644"
13279,Toombs County,Georgia,-0.593216549,7872,2939,10914,"26,830"
13281,Towns County,Georgia,-0.337127191,6384,1550,7979,"12,037"
13283,Treutlen County,Georgia,-0.554122591,2101,952,3077,"6,901"
13285,Troup County,Georgia,-0.571422442,18097,11542,29967,"69,922"
13287,Turner County,Georgia,-0.52510958,2349,1410,3792,"7,985"
13289,Twiggs County,Georgia,-0.453448276,2368,2040,4438,"8,120"
13291,Union County,Georgia,-0.363877443,12651,2801,15592,"24,511"
13293,Upson County,Georgia,-0.509916413,8602,4201,12899,"26,320"
13295,Walker County,Georgia,-0.578045039,23174,5769,29436,"69,761"
13297,Walton County,Georgia,-0.462835516,37617,12634,50812,"94,593"
13299,Ware County,Georgia,-0.599932837,9930,4249,14296,"35,734"
13301,Warren County,Georgia,0.489722116,1177,1488,2681,"5,254"
13303,Washington County,Georgia,0.535584569,4663,4730,9462,"20,374"
13305,Wayne County,Georgia,-0.572626725,9987,2687,12790,"29,927"
13307,Webster County,Georgia,-0.4668201,748,639,1390,"2,607"
13309,Wheeler County,Georgia,-0.708975175,1583,688,2286,"7,855"
13311,White County,Georgia,-0.518929801,12222,2411,14816,"30,798"
13313,Whitfield County,Georgia,-0.648793822,25636,10670,36746,"104,628"
13315,Wilcox County,Georgia,-0.620034742,2403,862,3281,"8,635"
13317,Wilkes County,Georgia,-0.485629539,2823,2159,5029,"9,777"
13319,Wilkinson County,Georgia,-0.467277195,2664,2075,4770,"8,954"
13321,Worth County,Georgia,-0.541611103,6826,2395,9281,"20,247"
15001,Hawaii County,Hawaii,0.564712947,26851,58683,87716,"201,513"
15003,Honolulu County,Hawaii,0.608412181,136061,238601,381627,"974,563"
15007,Kauai County,Hawaii,0.536801627,11579,21217,33486,"72,293"
15009,Maui County,Hawaii,0.575759929,22111,47301,71025,"167,417"
16001,Ada County,Idaho,-0.461387039,130699,120539,259389,"481,587"
16003,Adams County,Idaho,-0.397764322,1941,591,2586,"4,294"
16005,Bannock County,Idaho,-0.547068604,23331,14682,39771,"87,808"
16007,Bear Lake County,Idaho,-0.475102041,2814,350,3215,"6,125"
16009,Benewah County,Idaho,-0.465261347,3878,977,4972,"9,298"
16011,Bingham County,Idaho,-0.57074192,15295,4124,20094,"46,811"
16013,Blaine County,Idaho,0.420398766,4031,8919,13343,"23,021"
16015,Boise County,Idaho,-0.381943558,3495,1214,4840,"7,831"
16017,Bonner County,Idaho,-0.401998295,18369,8310,27352,"45,739"
16019,Bonneville County,Idaho,-0.546496783,37805,14254,53995,"119,062"
16021,Boundary County,Idaho,-0.48444263,4937,1220,6313,"12,245"
16023,Butte County,Idaho,-0.455140547,1202,188,1415,"2,597"
16025,Camas County,Idaho,-0.318264014,507,149,754,"1,106"
16027,Canyon County,Idaho,-0.606532985,61759,25881,90438,"229,849"
16029,Caribou County,Idaho,-0.522571628,2906,431,3416,"7,155"
16031,Cassia County,Idaho,-0.598709946,7907,1464,9643,"24,030"
16033,Clark County,Idaho,-0.631952663,264,41,311,845
16035,Clearwater County,Idaho,-0.495317497,3453,877,4419,"8,756"
16037,Custer County,Idaho,-0.365701043,2089,603,2737,"4,315"
16039,Elmore County,Idaho,-0.629057468,7246,2601,10205,"27,511"
16041,Franklin County,Idaho,-0.519746325,5845,657,6664,"13,876"
16043,Fremont County,Idaho,-0.487060081,5548,998,6719,"13,099"
16045,Gem County,Idaho,-0.450198763,7951,1803,9958,"18,112"
16047,Gooding County,Idaho,-0.601423019,4659,1256,6050,"15,179"
16049,Idaho County,Idaho,-0.423891522,7826,1561,9602,"16,667"
16051,Jefferson County,Idaho,-0.525593385,12099,1658,14171,"29,871"
16053,Jerome County,Idaho,-0.679993446,5734,1893,7812,"24,412"
16055,Kootenai County,Idaho,-0.457576178,62837,24312,89878,"165,697"
16057,Latah County,Idaho,0.488356438,9463,10199,20521,"40,108"
16059,Lemhi County,Idaho,-0.40974212,3592,1032,4738,"8,027"
16061,Lewis County,Idaho,-0.512767066,1489,349,1870,"3,838"
16063,Lincoln County,Idaho,-0.638464406,1469,414,1940,"5,366"
16065,Madison County,Idaho,-0.571203047,13559,2666,17112,"39,907"
16067,Minidoka County,Idaho,-0.620086506,6265,1550,7993,"21,039"
16069,Nez Perce County,Idaho,-0.4811176,13738,6686,20967,"40,408"
16071,Oneida County,Idaho,-0.45905981,2148,249,2451,"4,531"
16073,Owyhee County,Idaho,-0.598917364,3819,816,4742,"11,823"
16075,Payette County,Idaho,-0.528495679,8862,2161,11293,"23,951"
16077,Power County,Idaho,-0.598229397,2116,865,3086,"7,681"
16079,Shoshone County,Idaho,-0.530430057,4216,1693,6049,"12,882"
16081,Teton County,Idaho,0.477268984,2858,3318,6347,"12,142"
16083,Twin Falls County,Idaho,-0.577798752,25897,9391,36680,"86,878"
16085,Valley County,Idaho,-0.380003511,3947,2976,7063,"11,392"
16087,Washington County,Idaho,-0.475770061,4154,1073,5344,"10,194"
17001,Adams County,Illinois,-0.489050202,24131,8569,33434,"65,435"
17003,Alexander County,Illinois,-0.022565527,3056,2522,5631,"5,761"
17005,Bond County,Illinois,-0.506331426,5612,2275,8109,"16,426"
17007,Boone County,Illinois,-0.539220081,13762,10372,24672,"53,544"
17009,Brown County,Illinois,-0.616448769,1930,485,2523,"6,578"
17011,Bureau County,Illinois,-0.473397082,10296,6545,17182,"32,628"
17013,Calhoun County,Illinois,-0.416121545,2043,674,2767,"4,739"
17015,Carroll County,Illinois,-0.440335547,5098,2737,8006,"14,305"
17017,Cass County,Illinois,-0.561620153,3624,1615,5325,"12,147"
17019,Champaign County,Illinois,0.556395424,34774,55173,93019,"209,689"
17021,Christian County,Illinois,-0.501795443,11505,4286,16094,"32,304"
17023,Clark County,Illinois,-0.459879541,6215,1990,8340,"15,441"
17025,Clay County,Illinois,-0.476941748,5626,1129,6896,"13,184"
17027,Clinton County,Illinois,-0.490469091,14264,4459,19139,"37,562"
17029,Coles County,Illinois,-0.556113076,13981,7997,22470,"50,621"
17031,Cook County,Illinois,0.63374492,483186,1374757,1886299,"5,150,233"
17033,Crawford County,Illinois,-0.495419725,7025,2198,9419,"18,667"
17035,Cumberland County,Illinois,-0.457272896,4595,1141,5843,"10,766"
17037,DeKalb County,Illinois,0.545106152,21818,24484,47717,"104,897"
17039,De Witt County,Illinois,-0.488809311,5623,2171,7994,"15,638"
17041,Douglas County,Illinois,-0.550680709,6221,2327,8746,"19,465"
17043,DuPage County,Illinois,0.493796327,187957,269638,467186,"922,921"
17045,Edgar County,Illinois,-0.524969407,6169,1869,8152,"17,161"
17047,Edwards County,Illinois,-0.473338546,2833,488,3368,"6,395"
17049,Effingham County,Illinois,-0.440102329,14983,3700,19041,"34,008"
17051,Fayette County,Illinois,-0.529761905,8025,1815,10033,"21,336"
17053,Ford County,Illinois,-0.474654733,4956,1691,6809,"12,961"
17055,Franklin County,Illinois,-0.519405235,13514,4690,18488,"38,469"
17057,Fulton County,Illinois,-0.519015725,9798,6371,16517,"34,340"
17059,Gallatin County,Illinois,-0.446354598,2019,621,2673,"4,828"
17061,Greene County,Illinois,-0.52008636,4767,1349,6224,"12,969"
17063,Grundy County,Illinois,-0.482900458,16372,9445,26400,"51,054"
17065,Hamilton County,Illinois,-0.468210941,3429,821,4316,"8,116"
17067,Hancock County,Illinois,-0.62926361,5309,1114,6565,"17,708"
17069,Hardin County,Illinois,-1,0,0,0,"3,821"
17071,Henderson County,Illinois,-0.450496539,2391,1186,3652,"6,646"
17073,Henry County,Illinois,-0.47613109,15266,9762,25624,"48,913"
17075,Iroquois County,Illinois,-0.483255883,10858,2895,14011,"27,114"
17077,Jackson County,Illinois,0.602202643,10835,11104,22575,"56,750"
17079,Jasper County,Illinois,-0.419146722,4492,1006,5582,"9,610"
17081,Jefferson County,Illinois,-0.538026749,12461,4597,17409,"37,684"
17083,Jersey County,Illinois,-0.451522528,8699,2956,11942,"21,773"
17085,Jo Daviess County,Illinois,-0.412432305,7161,5097,12477,"21,235"
17087,Johnson County,Illinois,-0.481195136,5052,1280,6442,"12,417"
17089,Kane County,Illinois,0.564739492,96739,130069,231734,"532,403"
17091,Kankakee County,Illinois,-0.547350312,28410,20112,49729,"109,862"
17093,Kendall County,Illinois,0.524560043,28515,31394,61327,"128,990"
17095,Knox County,Illinois,-0.542928429,11818,10421,22716,"49,699"
17097,Lake County,Illinois,0.634150473,105416,144674,254827,"696,535"
17099,LaSalle County,Illinois,-0.520994948,29482,21491,52053,"108,669"
17101,Lawrence County,Illinois,-0.593124123,4849,1414,6379,"15,678"
17103,Lee County,Illinois,-0.520442281,9584,6368,16351,"34,096"
17105,Livingston County,Illinois,-0.52174035,12134,4568,17049,"35,648"
17107,Logan County,Illinois,-0.541652107,9042,3769,13117,"28,618"
17109,McDonough County,Illinois,-0.585944343,7009,4973,12290,"29,682"
17111,McHenry County,Illinois,-0.490519017,79396,73610,156805,"307,774"
17113,McLean County,Illinois,0.492685856,40365,43719,87013,"171,517"
17115,Macon County,Illinois,-0.529521484,28373,19633,48934,"104,009"
17117,Macoupin County,Illinois,-0.46759115,16058,7313,23919,"44,926"
17119,Madison County,Illinois,-0.482286683,75727,56845,136141,"262,966"
17121,Marion County,Illinois,-0.537320253,12540,4396,17214,"37,205"
17123,Marshall County,Illinois,-0.445445008,4196,2004,6343,"11,438"
17125,Mason County,Illinois,-0.494273523,4645,1984,6756,"13,359"
17127,Massac County,Illinois,-0.506026721,4989,1719,6803,"13,772"
17129,Menard County,Illinois,-0.43514267,4722,2003,6889,"12,196"
17131,Mercer County,Illinois,-0.433180022,5328,3212,8750,"15,437"
17133,Monroe County,Illinois,-0.393019026,14046,6489,21024,"34,637"
17135,Montgomery County,Illinois,-0.517808123,9504,3889,13701,"28,414"
17137,Morgan County,Illinois,-0.54753699,9903,5020,15229,"33,658"
17139,Moultrie County,Illinois,-0.538100821,4938,1645,6698,"14,501"
17141,Ogle County,Illinois,-0.485812452,16092,9300,26040,"50,643"
17143,Peoria County,Illinois,0.540883697,37612,42600,82264,"179,179"
17145,Perry County,Illinois,-0.519028495,7305,2609,10060,"20,916"
17147,Piatt County,Illinois,-0.400942242,6219,3302,9791,"16,344"
17149,Pike County,Illinois,-0.496433391,6235,1458,7836,"15,561"
17151,Pope County,Illinois,-0.480009576,1720,432,2172,"4,177"
17153,Pulaski County,Illinois,-0.506841612,1699,891,2631,"5,335"
17155,Putnam County,Illinois,-0.417145844,1978,1309,3345,"5,739"
17157,Randolph County,Illinois,-0.531307029,11065,3590,14896,"31,782"
17159,Richland County,Illinois,-0.397730935,7988,1355,9343,"15,513"
17161,Rock Island County,Illinois,0.529528683,28585,36647,66750,"141,879"
17163,St. Clair County,Illinois,0.517802269,56000,66698,125220,"259,686"
17165,Saline County,Illinois,-0.528372568,8096,2786,11079,"23,491"
17167,Sangamon County,Illinois,-0.463739007,53303,48756,104395,"194,672"
17169,Schuyler County,Illinois,-0.422576832,2767,1064,3908,"6,768"
17171,Scott County,Illinois,-0.448596243,2104,569,2730,"4,951"
17173,Shelby County,Illinois,-0.443052602,9396,2488,12049,"21,634"
17175,Stark County,Illinois,-0.460688881,2000,814,2881,"5,342"
17177,Stephenson County,Illinois,-0.518045755,12253,8756,21446,"44,498"
17179,Tazewell County,Illinois,-0.481362336,42194,24486,68358,"131,803"
